travelCode,userCode_x_x,name_x,place,days,hotel_perday,hotel_total,date_x,from,to,flightType,flight_cost,time,distance,agency,company,gender,age,pickupLocation,dropoffLocation,carType,rentalAgency,rentalDuration,price,totalDistance,fuelPolicy,bookingStatus,Total_car_price,no_of_guest,guest_name,total_passenger
315,3,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,06/10/2021,Recife (PE),Rio de Janeiro (RJ),premium,1270.03,2.3,885.57,CloudFy,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
322,3,Hotel BD,Natal (RN),1,242.88,242.88,07/29/2021,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Charles Johnson', 'James Conway']",3
325,3,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,08/19/2021,Brasilia (DF),Rio de Janeiro (RJ),firstClass,649.64,0.48,183.37,CloudFy,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Brian Allen', 'Antonio Russell', 'Theodore Morgan', 'Mrs. Ashley Valencia DDS']",5
337,3,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/11/2021,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Katherine Avery'],2
338,3,Hotel Z,Aracaju (SE),3,208.04,624.12,11/18/2021,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,4You,female,23,Gonzalezberg,West Margaret,Sedan,Enterprise,3.0,528.25,214.0,Partial,Confirmed,531.2,1,['Veronica Bryant'],2
347,3,Hotel BP,Brasilia (DF),1,247.62,247.62,01/20/2022,Recife (PE),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
350,3,Hotel BD,Natal (RN),1,242.88,242.88,02/10/2022,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Eric Wright', 'Christina Castaneda', 'Michelle Jones']",4
363,3,Hotel AF,Sao Paulo (SP),1,139.1,139.1,05/12/2022,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
369,3,Hotel AU,Recife (PE),3,312.83,938.49,06/23/2022,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Shannon Pitts', 'Terry Brown', 'Michael Calderon']",4
373,3,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/21/2022,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Cheryl Prince'],2
377,3,Hotel A,Florianopolis (SC),4,313.02,1252.08,08/18/2022,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
382,3,Hotel K,Salvador (BH),2,263.41,526.82,09/22/2022,Recife (PE),Salvador (BH),premium,1242.65,2.05,788.55,CloudFy,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Nathan Young', 'Karen Kelly', 'Ryan Dalton', 'Ryan Garcia']",5
383,3,Hotel A,Florianopolis (SC),2,313.02,626.04,09/29/2022,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Lisa Herrera', 'Christopher Brown']",3
385,3,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/13/2022,Recife (PE),Campo Grande (MS),economic,615.59,1.39,535.4,Rainbow,4You,female,23,North Caseyburgh,South Carrie,SUV,Hertz,1.0,74.57,260.0,Full-to-Full,Confirmed,348.0,3,"['Cynthia Smith', 'Clifford Yang', 'Michelle Hall']",4
387,3,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/27/2022,Brasilia (DF),Sao Paulo (SP),premium,698.1,0.67,257.81,CloudFy,4You,female,23,Hansonfurt,Lake Shannon,Hatchback,Sixt,1.0,106.0,408.0,Partial,Confirmed,426.4,2,"['Maria Rogers', 'William Norris']",3
388,3,Hotel BD,Natal (RN),4,242.88,971.52,11/03/2022,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Louis Hamilton', 'Kyle Kelly']",3
394,3,Hotel K,Salvador (BH),4,263.41,1053.64,12/15/2022,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
397,3,Hotel AU,Recife (PE),4,312.83,1251.32,01/05/2023,Brasilia (DF),Recife (PE),economic,432.1,0.63,242.21,CloudFy,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Jonathan Kelley', 'Amy Rocha']",3
398,3,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/12/2023,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Jason Salinas', 'Lucas Phelps', 'Reginald Velasquez', 'Howard Davis']",5
403,3,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/16/2023,Recife (PE),Sao Paulo (SP),economic,545.95,1.26,486.52,Rainbow,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Cristina Gutierrez', 'Michael Lawson']",3
404,3,Hotel Z,Aracaju (SE),1,208.04,208.04,02/23/2023,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
406,3,Hotel BD,Natal (RN),2,242.88,485.76,03/09/2023,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Joshua Tanner', 'Michael Mitchell', 'Adam Wells', 'Peter Goodman']",5
408,3,Hotel K,Salvador (BH),1,263.41,263.41,03/23/2023,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Matthew Richard'],2
409,3,Hotel K,Salvador (BH),3,263.41,790.23,03/30/2023,Aracaju (SE),Salvador (BH),firstClass,1684.05,2.16,830.86,CloudFy,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Dr. Tonya Palmer', 'Kim Long']",3
410,3,Hotel BW,Campo Grande (MS),3,60.39,181.17,04/06/2023,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
412,3,Hotel A,Florianopolis (SC),2,313.02,626.04,04/20/2023,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Ronald Watts'],2
415,3,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,05/11/2023,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Ryan Cook DDS'],2
417,3,Hotel BD,Natal (RN),2,242.88,485.76,05/25/2023,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Thomas Owens', 'Jacob Campbell', 'Dana Cruz']",4
418,3,Hotel AU,Recife (PE),1,312.83,312.83,06/01/2023,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Tina Brandt', 'David Jones', 'Mr. Ricky Knox', 'Brianna Sanders']",5
419,3,Hotel BW,Campo Grande (MS),2,60.39,120.78,06/08/2023,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Joseph Crane', 'Laura Smith']",3
424,3,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/13/2023,Aracaju (SE),Rio de Janeiro (RJ),economic,712.64,1.55,597.61,Rainbow,4You,female,23,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
426,4,Hotel AU,Recife (PE),2,312.83,625.66,10/03/2019,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Carolyn Irwin', 'Tracy Thompson', 'William Lee']",4
431,4,Hotel AU,Recife (PE),4,312.83,1251.32,11/07/2019,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Margaret Ellis', 'Christopher Daniels', 'Andrew Moody', 'Nancy Jackson']",5
432,4,Hotel AU,Recife (PE),3,312.83,938.49,11/14/2019,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Paul White', 'Douglas Floyd', 'Adam Benson']",4
440,4,Hotel K,Salvador (BH),3,263.41,790.23,01/09/2020,Brasilia (DF),Salvador (BH),firstClass,1685.23,1.76,676.56,CloudFy,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['William Stone', 'Jeffrey Williams', 'Carly Hughes', 'Sarah Vasquez']",5
442,4,Hotel Z,Aracaju (SE),2,208.04,416.08,01/23/2020,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['John Flynn', 'James Adams', 'Audrey Mercado', 'Morgan Clark']",5
445,4,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/13/2020,Recife (PE),Rio de Janeiro (RJ),firstClass,1612.39,2.3,885.57,CloudFy,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Shawn Miller', 'Lee Williams']",3
447,4,Hotel AF,Sao Paulo (SP),2,139.1,278.2,02/27/2020,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Amanda Rivera', 'Morgan Schultz', 'Susan Mendez', 'Anthony Harris']",5
450,4,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/19/2020,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Kevin Sanders', 'David Stanley', 'Amanda Diaz']",4
452,4,Hotel A,Florianopolis (SC),1,313.02,313.02,04/02/2020,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Steve Smith', 'Craig Jones', 'April Woods', 'Amanda Burns']",5
456,4,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,04/30/2020,Brasilia (DF),Rio de Janeiro (RJ),premium,440.69,0.48,183.37,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Christine Sanford', 'George Richards']",3
457,4,Hotel BW,Campo Grande (MS),2,60.39,120.78,05/07/2020,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Jesse Bennett', 'Michael Medina']",3
468,4,Hotel Z,Aracaju (SE),1,208.04,208.04,07/23/2020,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Cody Porter', 'Wendy Stevens', 'Jason Gray']",4
473,4,Hotel AF,Sao Paulo (SP),4,139.1,556.4,08/27/2020,Recife (PE),Sao Paulo (SP),firstClass,954.78,1.26,486.52,FlyingDrops,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Selena Clark'],2
481,4,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/22/2020,Recife (PE),Florianopolis (SC),firstClass,1371.83,1.76,676.53,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Joshua Swanson'],2
486,4,Hotel Z,Aracaju (SE),4,208.04,832.16,11/26/2020,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Angela Greene', 'Dr. David Munoz', 'Stephen Farrell', 'Leslie Patton']",5
490,4,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/24/2020,Recife (PE),Rio de Janeiro (RJ),premium,1351.89,2.3,885.57,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
491,4,Hotel A,Florianopolis (SC),4,313.02,1252.08,12/31/2020,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Caroline Bean', 'Jessica Smith', 'Jason Jones', 'Nathan Lopez']",5
494,4,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/21/2021,Recife (PE),Sao Paulo (SP),economic,513.06,1.26,486.52,CloudFy,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Monica Patterson', 'Holly Livingston', 'Angela Long']",4
498,4,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/18/2021,Brasilia (DF),Rio de Janeiro (RJ),firstClass,586.04,0.48,183.37,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Kevin Hamilton', 'Erik Mcdaniel', 'Antonio Morales']",4
500,4,Hotel K,Salvador (BH),2,263.41,526.82,03/04/2021,Recife (PE),Salvador (BH),premium,1242.65,2.05,788.55,CloudFy,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Tammy Simmons', 'Amanda Nixon', 'Bryan Brown']",4
501,4,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/11/2021,Recife (PE),Rio de Janeiro (RJ),firstClass,1706.89,2.3,885.57,FlyingDrops,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Jane Mooney', 'Brianna Good', 'David Escobar']",4
503,4,Hotel A,Florianopolis (SC),2,313.02,626.04,03/25/2021,Aracaju (SE),Florianopolis (SC),firstClass,1515.79,2.1,808.85,CloudFy,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Gregory Massey', 'Logan Kim', 'Paul Walker']",4
505,4,Hotel A,Florianopolis (SC),2,313.02,626.04,04/08/2021,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Lisa Morrison', 'Alicia Anderson']",3
514,4,Hotel AU,Recife (PE),3,312.83,938.49,06/10/2021,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Traci Smith'],2
517,4,Hotel BD,Natal (RN),4,242.88,971.52,07/01/2021,Recife (PE),Natal (RN),economic,360.22,0.58,222.67,Rainbow,4You,female,44,Carterhaven,Marquezville,Luxury,Enterprise,2.0,65.86,358.0,Full-to-Full,Cancelled,626.4,3,"['Michael Franklin', 'Sarah Brown', 'Jennifer Smith']",4
529,4,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/23/2021,Recife (PE),Sao Paulo (SP),firstClass,980.83,1.26,486.52,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
532,4,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/14/2021,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
537,4,Hotel AU,Recife (PE),3,312.83,938.49,11/18/2021,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
541,4,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/16/2021,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
543,4,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/30/2021,Brasilia (DF),Campo Grande (MS),firstClass,1009.71,0.72,277.7,FlyingDrops,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Heidi Snyder', 'Christine Lopez']",3
545,4,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/13/2022,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,4You,female,44,New Matthew,Lake Ashley,Luxury,Budget,5.0,801.73,469.0,Prepaid,Pending,1225.2,0,[],1
548,4,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/03/2022,Brasilia (DF),Campo Grande (MS),premium,831.7,0.72,277.7,CloudFy,4You,female,44,Kevinbury,Houseport,Hatchback,Budget,5.0,414.09,349.0,Full-to-Full,Pending,779.2,3,"['Sara Armstrong', 'Debra Huber', 'Mary Fitzpatrick']",4
555,4,Hotel A,Florianopolis (SC),1,313.02,313.02,03/24/2022,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Bryan Gardner', 'Katelyn Price', 'Lucas Potts', 'Ryan Barrera']",5
556,4,Hotel K,Salvador (BH),3,263.41,790.23,03/31/2022,Recife (PE),Salvador (BH),economic,842.11,2.05,788.55,CloudFy,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
557,4,Hotel K,Salvador (BH),1,263.41,263.41,04/07/2022,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Jacob Wilson', 'Matthew Walters']",3
559,4,Hotel K,Salvador (BH),2,263.41,526.82,04/21/2022,Recife (PE),Salvador (BH),economic,842.11,2.05,788.55,CloudFy,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Matthew Mccoy', 'Michael Everett']",3
562,4,Hotel BD,Natal (RN),2,242.88,485.76,05/12/2022,Recife (PE),Natal (RN),economic,360.22,0.58,222.67,Rainbow,4You,female,44,Lake Antonio,North Alisonstad,Luxury,Enterprise,3.0,118.25,376.0,Full-to-Full,Confirmed,810.8,0,[],1
564,4,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/26/2022,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Kendra Allen', 'April Hicks', 'Rachel Contreras', 'Mrs. Mary Ramirez']",5
565,4,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,06/02/2022,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,4You,female,44,South Anthony,New Marioberg,Sedan,Enterprise,1.0,41.29,318.0,Full-to-Full,Pending,374.4,0,[],1
574,4,Hotel BP,Brasilia (DF),4,247.62,990.48,08/04/2022,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Diana Martinez', 'Jesse Boyle']",3
578,4,Hotel Z,Aracaju (SE),3,208.04,624.12,09/01/2022,Recife (PE),Aracaju (SE),firstClass,1181.19,1.44,555.74,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Steven Miller'],2
581,4,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/22/2022,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,0.48,183.37,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Gregory Villa', 'Kevin Wilson', 'Amber Bautista']",4
582,4,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/29/2022,Aracaju (SE),Sao Paulo (SP),premium,588.14,1.02,392.76,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Ruth Stewart', 'Bryan Tyler']",3
586,4,Hotel K,Salvador (BH),2,263.41,526.82,10/27/2022,Recife (PE),Salvador (BH),premium,1242.65,2.05,788.55,CloudFy,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
587,4,Hotel K,Salvador (BH),1,263.41,263.41,11/03/2022,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['David Davis', 'Benjamin Stout', 'Michael Williams']",4
588,4,Hotel BD,Natal (RN),2,242.88,485.76,11/10/2022,Aracaju (SE),Natal (RN),firstClass,577.71,0.46,176.33,FlyingDrops,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
590,4,Hotel AU,Recife (PE),2,312.83,625.66,11/24/2022,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
591,4,Hotel AU,Recife (PE),4,312.83,1251.32,12/01/2022,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,4You,female,44,North Aaronchester,South Bryanport,Sedan,Sixt,2.0,104.8,472.0,Partial,Pending,617.5999999999999,1,['Amy Jackson'],2
596,4,Hotel BP,Brasilia (DF),1,247.62,247.62,01/05/2023,Recife (PE),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Ricky Jones', 'Mike Reid', 'Gary Johnson']",4
598,4,Hotel BD,Natal (RN),4,242.88,971.52,01/19/2023,Recife (PE),Natal (RN),economic,360.22,0.58,222.67,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Taylor Clark', 'Eric Olson', 'Timothy Norris']",4
604,4,Hotel AF,Sao Paulo (SP),3,139.1,417.3,03/02/2023,Aracaju (SE),Sao Paulo (SP),firstClass,756.3,1.02,392.76,FlyingDrops,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Haley Morales'],2
605,4,Hotel A,Florianopolis (SC),4,313.02,1252.08,03/09/2023,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Erik Walker', 'Casey Mann']",3
609,4,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/06/2023,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,4You,female,44,New Markbury,South Briantown,Luxury,Enterprise,4.0,127.29,96.0,Prepaid,Confirmed,756.8,0,[],1
619,4,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/15/2023,Brasilia (DF),Rio de Janeiro (RJ),premium,440.69,0.48,183.37,Rainbow,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Andrew Morgan', 'Alexandra Steele', 'Ruth Greer', 'Ashley Wilson']",5
621,4,Hotel BP,Brasilia (DF),4,247.62,990.48,06/29/2023,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
623,4,Hotel BD,Natal (RN),4,242.88,971.52,07/13/2023,Recife (PE),Natal (RN),premium,474.6,0.58,222.67,CloudFy,4You,female,44,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
624,5,Hotel K,Salvador (BH),2,263.41,526.82,09/26/2019,Brasilia (DF),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,4You,none,47,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Steven Johnson', 'Kevin Martin']",3
638,5,Hotel K,Salvador (BH),1,263.41,263.41,01/02/2020,Recife (PE),Salvador (BH),economic,861.68,2.05,788.55,Rainbow,4You,none,47,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
643,5,Hotel AF,Sao Paulo (SP),3,139.1,417.3,02/06/2020,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,4You,none,47,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['Donald Douglas'],2
644,5,Hotel K,Salvador (BH),1,263.41,263.41,02/13/2020,Recife (PE),Salvador (BH),economic,861.68,2.05,788.55,Rainbow,4You,none,47,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,1,['David Gray'],2
646,5,Hotel K,Salvador (BH),3,263.41,790.23,02/27/2020,Recife (PE),Salvador (BH),firstClass,1484.94,2.05,788.55,CloudFy,4You,none,47,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,3,"['Edward Smith', 'Angelica Arnold', 'Timothy Smith']",4
648,5,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/12/2020,Brasilia (DF),Rio de Janeiro (RJ),premium,457.95,0.48,183.37,CloudFy,4You,none,47,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,4,"['Robert Singh', 'Emily Allen', 'Ronald Villanueva', 'George Benson']",5
658,5,Hotel BD,Natal (RN),1,242.88,242.88,05/21/2020,Recife (PE),Natal (RN),firstClass,628.96,0.58,222.67,Rainbow,4You,none,47,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
668,5,Hotel BW,Campo Grande (MS),1,60.39,60.39,07/30/2020,Aracaju (SE),Campo Grande (MS),firstClass,1376.09,1.69,650.1,FlyingDrops,4You,none,47,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,0,[],1
670,5,Hotel K,Salvador (BH),3,263.41,790.23,08/13/2020,Brasilia (DF),Salvador (BH),firstClass,1724.49,1.76,676.56,FlyingDrops,4You,none,47,,,Not rented,None,0.0,0.0,0.0,None,Not Booked,0.0,2,"['Troy Pierce', 'Sherry Thomas']",3
